name,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA
³ª¼º¹ü,08-22,@LG,W 4:3,4,RF,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.358,,0.608,1.031,24,1.32,-0.82,-0.162
³ª¼º¹ü,08-23,@LG,L 3:9,4,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.358,,0.606,1.029,7,1.22,0.25,0.013
³ª¼º¹ü,08-24,kt,W 7:1,4,RF,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.354,,0.599,1.018,11,0.41,-1.19,-0.045
³ª¼º¹ü,08-25,kt,W 7:5,4,RF,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.352,,0.596,1.014,12,1.08,-0.29,-0.026
³ª¼º¹ü,08-26,KIA,L 7:8,4,RF,1,5,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.353,,0.594,1.011,20,1.12,0.59,0.111
³ª¼º¹ü,08-27,KIA,W 5:4,6,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.352,,0.59,1.006,11,1.32,-1.24,-0.141
³ª¼º¹ü,08-29,@kt,W 13:2,3,RF,1,6,3,4,2,0,0,6,4,0,0,0,0,0,1,0,0,0,0.356,,0.597,1.016,15,0.55,3.77,0.166
³ª¼º¹ü,08-30,@kt,L 5:9,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.352,,0.589,1.004,28,0.86,-1.37,-0.094
³ª¼º¹ü,08-31,@·Ôµ¥,L 5:8,4,RF,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.351,,0.593,1.006,9,0.37,0.51,0.018
³ª¼º¹ü,09-01,@·Ôµ¥,L 1:6,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.349,,0.589,1.001,14,0.73,-1.14,-0.077
³ª¼º¹ü,09-02,LG,W 6:0,4,RF,1,3,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0.351,,0.592,1.004,16,0.38,2.06,0.114
³ª¼º¹ü,09-03,LG,W 5:0,4,RF,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.349,,0.589,1.002,13,0.4,0.17,-0.02
³ª¼º¹ü,09-05,@»ï¼º,L 3:9,4,RF,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.351,,0.588,1.002,15,0.93,0.41,0.036
³ª¼º¹ü,09-07,SK,W 4:3,4,RF,1,4,0,1,1,0,0,2,0,0,0,1,0,1,2,0,0,0,0.35,,0.587,1.001,17,0.96,-0.18,-0.014
³ª¼º¹ü,09-08,SK,W 4:2,3,RF,1,3,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0.35,,0.588,1.002,9,0.97,0.33,0.06
³ª¼º¹ü,09-09,@ÇÑÈ­,L 3:6,3,RF,1,4,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.349,,0.585,0.998,24,1.4,0.4,0.022
³ª¼º¹ü,09-10,@ÇÑÈ­,W 11:5,3,RF,1,4,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.35,,0.584,0.999,26,1.5,2.4,0.294
³ª¼º¹ü,09-12,µÎ»ê,L 13:14,2,RF,1,6,4,4,2,0,1,9,3,0,0,0,0,0,1,0,0,0,0.354,,0.596,1.014,25,1.01,3.44,0.156
³ª¼º¹ü,09-13,µÎ»ê,L 3:13,2,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.351,,0.591,1.007,23,0.74,-1.13,-0.093
³ª¼º¹ü,09-14,»ï¼º,D 11:11,2,RF,1,7,1,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0.35,,0.589,1.003,21,1.33,-0.16,-0.107
³ª¼º¹ü,09-15,»ï¼º,L 3:11,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346,,0.582,0.992,23,0.15,-1.19,-0.02
³ª¼º¹ü,09-16,³Ø¼¾,W 15:14,4,RF,1,5,1,2,0,0,1,5,2,0,0,1,1,1,2,0,0,0,0.347,,0.587,0.999,31,1.2,1.04,0.089
³ª¼º¹ü,09-17,³Ø¼¾,L 6:14,4,RF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.347,,0.585,0.998,20,0.69,0.25,0.011
³ª¼º¹ü,09-20,µÎ»ê,L 2:3,2,RF,1,4,1,3,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.35,,0.593,1.008,15,1.16,2.08,0.249
³ª¼º¹ü,09-23,LG,L 9:11,2,RF,1,4,2,2,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0.351,,0.592,1.009,16,0.63,0.75,0.052
³ª¼º¹ü,09-24,LG,W 4:3,2,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.349,,0.587,1.001,23,1.25,-1.02,-0.146
³ª¼º¹ü,09-27,@»ï¼º,W 11:1,3,RF,1,4,1,2,0,0,1,5,1,0,0,2,0,0,0,0,0,0,0.35,,0.593,1.009,23,0.41,1.16,0.138
³ª¼º¹ü,09-29,³Ø¼¾,W 8:4,5,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.347,,0.588,1.003,18,0.92,1.09,0.153
³ª¼º¹ü,09-30,³Ø¼¾,W 11:4,2,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345,,0.584,0.997,14,0.48,-1.03,-0.047
³ª¼º¹ü,10-03,@ÇÑÈ­,D 8:8,3,RF,1,5,1,3,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0.347,,0.584,1.0,27,1.26,1.8,0.054
³ª¼º¹ü,10-05,SK,W 10:5,3,RF,1,4,2,3,2,0,1,8,3,0,0,1,0,1,0,0,0,0,0.75,,2.0,2.8,12,0.56,3.4,0.176
³ª¼º¹ü,10-08,@·Ôµ¥,W 9:2,3,RF,1,5,1,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0.2,,0.2,0.533,21,1.1,-1.09,-0.095
³ª¼º¹ü,10-09,@·Ôµ¥,L 0:1,3,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,,0.333,0.733,19,1.42,0.03,0.046
³ª¼º¹ü,10-11,·Ôµ¥,W 13:6,3,RF,1,4,2,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0.308,,0.538,0.938,20,0.52,1.1,0.134
³ª¼º¹ü,10-13,·Ôµ¥,L 1:7,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.294,,0.471,0.839,14,0.48,-0.76,-0.029
³ª¼º¹ü,10-15,@·Ôµ¥,W 9:0,3,RF,1,6,1,2,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0.304,,0.435,0.795,16,0.9,0.82,-0.008
³ª¼º¹ü,10-17,@µÎ»ê,W 13:5,2,RF,1,5,2,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0.2,,0.2,0.533,27,1.45,-1.05,-0.089
³ª¼º¹ü,10-18,@µÎ»ê,L 7:17,3,RF,1,5,2,2,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0.3,,0.6,0.964,16,0.76,1.12,0.194
³ª¼º¹ü,10-20,µÎ»ê,L 3:14,3,RF,1,4,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.357,,0.643,1.043,15,0.9,-0.63,-0.043
³ª¼º¹ü,10-21,µÎ»ê,L 5:14,3,RF,1,4,2,3,1,0,1,7,1,0,0,1,0,0,0,0,0,0,0.444,,0.889,1.389,21,0.72,1.96,0.144
±ÇÈñµ¿,03-31,·Ôµ¥,W 6:5,6,LF,1,3,1,2,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0.667,,1.0,1.75,19,1.29,0.77,0.17
±ÇÈñµ¿,04-01,·Ôµ¥,L 0:3,6,LF,1,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.667,,0.833,1.583,27,1.1,-0.02,-0.012
±ÇÈñµ¿,04-02,·Ôµ¥,L 4:12,6,LF,1,3,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0.556,,0.667,1.333,15,0.8,0.02,0.006
